id,timestamp,date,hour,temperature,humidity,light,co2,is_anomaly
654,2024-09-28 05:00:00,2024-09-28,5,21.6,60.5,1643.0,640.2,0
655,2024-09-28 06:00:00,2024-09-28,6,21.2,70.3,0.0,612.3,0
656,2024-09-28 07:00:00,2024-09-28,7,23.8,64.7,7046.0,636.3,0
657,2024-09-28 08:00:00,2024-09-28,8,26.6,62.0,15873.0,517.8,0
658,2024-09-28 09:00:00,2024-09-28,9,27.2,57.2,18934.0,515.5,0
659,2024-09-28 10:00:00,2024-09-28,10,29.0,55.7,26480.0,453.1,0
660,2024-09-28 11:00:00,2024-09-28,11,29.2,58.8,30240.0,472.8,0
661,2024-09-28 12:00:00,2024-09-28,12,30.4,51.7,32948.0,489.9,0
662,2024-09-28 13:00:00,2024-09-28,13,30.6,60.2,26531.0,505.9,0
663,2024-09-28 14:00:00,2024-09-28,14,31.2,55.8,25680.0,490.1,0
664,2024-09-28 15:00:00,2024-09-28,15,26.6,55.8,18108.0,520.9,0
665,2024-09-28 16:00:00,2024-09-28,16,27.5,58.1,16518.0,493.9,0
666,2024-09-28 17:00:00,2024-09-28,17,24.0,63.1,5191.0,564.4,0
667,2024-09-28 18:00:00,2024-09-28,18,21.1,64.4,0.0,527.6,0
668,2024-09-28 19:00:00,2024-09-28,19,16.6,78.3,2483.0,628.4,0
669,2024-09-28 20:00:00,2024-09-28,20,16.8,72.0,405.0,691.3,0
670,2024-09-28 21:00:00,2024-09-28,21,15.7,75.5,0.0,785.5,0
671,2024-09-28 22:00:00,2024-09-28,22,16.2,88.1,1655.0,713.1,0
672,2024-09-28 23:00:00,2024-09-28,23,14.9,77.8,1523.0,715.1,0
673,2024-09-29 00:00:00,2024-09-29,0,14.3,73.9,0.0,773.3,0
674,2024-09-29 01:00:00,2024-09-29,1,14.0,72.8,0.0,772.9,0
675,2024-09-29 02:00:00,2024-09-29,2,17.7,72.0,1921.0,747.0,0
676,2024-09-29 03:00:00,2024-09-29,3,16.4,72.2,0.0,707.3,0
677,2024-09-29 04:00:00,2024-09-29,4,15.6,72.4,673.0,682.4,0
678,2024-09-29 05:00:00,2024-09-29,5,20.5,59.0,0.0,664.5,0
679,2024-09-29 06:00:00,2024-09-29,6,20.1,65.8,0.0,596.7,0
680,2024-09-29 07:00:00,2024-09-29,7,24.8,62.2,8990.0,585.0,0
681,2024-09-29 08:00:00,2024-09-29,8,28.1,55.1,16818.0,538.8,0
682,2024-09-29 09:00:00,2024-09-29,9,26.4,51.9,24633.0,488.9,0
683,2024-09-29 10:00:00,2024-09-29,10,26.9,55.9,25298.0,470.1,0
684,2024-09-29 11:00:00,2024-09-29,11,30.0,67.8,28301.0,502.5,0
685,2024-09-29 12:00:00,2024-09-29,12,29.8,48.2,30956.0,480.6,0
686,2024-09-29 13:00:00,2024-09-29,13,29.5,50.6,27711.0,475.0,0
687,2024-09-29 14:00:00,2024-09-29,14,28.1,52.2,27575.0,483.6,0
688,2024-09-29 15:00:00,2024-09-29,15,29.8,58.0,25974.0,498.8,0
689,2024-09-29 16:00:00,2024-09-29,16,27.1,66.5,13432.0,588.0,0
690,2024-09-29 17:00:00,2024-09-29,17,25.0,66.9,11545.0,581.6,0
691,2024-09-29 18:00:00,2024-09-29,18,23.0,69.6,0.0,609.5,0
692,2024-09-29 19:00:00,2024-09-29,19,21.3,77.2,276.0,659.6,0
693,2024-09-29 20:00:00,2024-09-29,20,16.8,73.1,0.0,606.0,0
694,2024-09-29 21:00:00,2024-09-29,21,14.5,70.2,0.0,701.6,0
695,2024-09-29 22:00:00,2024-09-29,22,14.0,80.4,0.0,736.6,0
696,2024-09-29 23:00:00,2024-09-29,23,13.9,80.1,1441.0,727.3,0
697,2024-09-30 00:00:00,2024-09-30,0,17.0,83.1,0.0,774.0,0
698,2024-09-30 01:00:00,2024-09-30,1,13.1,80.0,0.0,757.8,0
699,2024-09-30 02:00:00,2024-09-30,2,15.3,72.8,3343.0,782.7,0
700,2024-09-30 03:00:00,2024-09-30,3,14.3,72.0,3907.0,702.2,0
701,2024-09-30 04:00:00,2024-09-30,4,17.6,72.3,212.0,699.7,0
702,2024-09-30 05:00:00,2024-09-30,5,21.8,62.9,1013.0,652.3,0
703,2024-09-30 06:00:00,2024-09-30,6,19.7,70.2,0.0,601.7,0
704,2024-09-30 07:00:00,2024-09-30,7,26.3,53.4,12282.0,540.8,0
705,2024-09-30 08:00:00,2024-09-30,8,40.7,58.8,14198.0,600.7,1
706,2024-09-30 09:00:00,2024-09-30,9,26.5,45.0,21333.0,522.4,0
707,2024-09-30 10:00:00,2024-09-30,10,27.6,55.6,27486.0,434.5,0
708,2024-09-30 11:00:00,2024-09-30,11,30.6,51.7,32015.0,474.9,0
709,2024-09-30 12:00:00,2024-09-30,12,27.4,59.3,28857.0,455.9,0
710,2024-09-30 13:00:00,2024-09-30,13,31.4,52.6,25687.0,500.3,0
711,2024-09-30 14:00:00,2024-09-30,14,30.4,54.5,26175.0,465.8,0
712,2024-09-30 15:00:00,2024-09-30,15,26.1,56.7,21842.0,549.1,0
713,2024-09-30 16:00:00,2024-09-30,16,27.2,50.6,15821.0,551.4,0
714,2024-09-30 17:00:00,2024-09-30,17,24.8,63.3,4386.0,567.0,0
715,2024-09-30 18:00:00,2024-09-30,18,21.7,61.5,4970.0,637.6,0
716,2024-09-30 19:00:00,2024-09-30,19,22.3,60.1,154.0,642.5,0
717,2024-09-30 20:00:00,2024-09-30,20,19.9,77.5,0.0,750.0,0
718,2024-09-30 21:00:00,2024-09-30,21,14.4,72.5,0.0,721.3,0
719,2024-09-30 22:00:00,2024-09-30,22,14.1,83.3,887.0,678.8,0
720,2024-09-30 23:00:00,2024-09-30,23,14.5,78.8,2366.0,719.1,0
721,2024-10-01 00:00:00,2024-10-01,0,15.2,73.8,59.0,741.9,0
722,2024-10-01 01:00:00,2024-10-01,1,18.1,76.5,0.0,697.0,0
723,2024-10-01 02:00:00,2024-10-01,2,14.3,70.6,3151.0,730.8,0
724,2024-10-01 03:00:00,2024-10-01,3,18.4,71.0,0.0,658.6,0
725,2024-10-01 04:00:00,2024-10-01,4,20.8,79.2,0.0,641.3,0
726,2024-10-01 05:00:00,2024-10-01,5,20.5,66.0,561.0,669.3,0
727,2024-10-01 06:00:00,2024-10-01,6,21.2,75.7,3242.0,596.6,0
728,2024-10-01 07:00:00,2024-10-01,7,25.6,62.3,9618.0,627.3,0
729,2024-10-01 08:00:00,2024-10-01,8,41.5,65.7,13119.0,526.0,1
730,2024-10-01 09:00:00,2024-10-01,9,29.6,58.4,23347.0,484.3,0
731,2024-10-01 10:00:00,2024-10-01,10,30.3,59.5,26251.0,433.3,0
732,2024-10-01 11:00:00,2024-10-01,11,28.6,49.6,28811.0,491.5,0
733,2024-10-01 12:00:00,2024-10-01,12,31.6,47.7,29234.0,418.8,0
734,2024-10-01 13:00:00,2024-10-01,13,27.6,53.7,31317.0,449.3,0
735,2024-10-01 14:00:00,2024-10-01,14,29.8,58.5,22956.0,443.1,0
736,2024-10-01 15:00:00,2024-10-01,15,30.5,51.8,19395.0,502.7,0
737,2024-10-01 16:00:00,2024-10-01,16,25.3,45.5,18869.0,492.8,0
738,2024-10-01 17:00:00,2024-10-01,17,23.0,54.3,6282.0,541.8,0
739,2024-10-01 18:00:00,2024-10-01,18,22.1,63.1,0.0,584.3,0
740,2024-10-01 19:00:00,2024-10-01,19,20.9,70.9,4122.0,656.0,0
741,2024-10-01 20:00:00,2024-10-01,20,16.6,69.8,0.0,645.1,0
742,2024-10-01 21:00:00,2024-10-01,21,15.3,65.0,0.0,716.2,0
743,2024-10-01 22:00:00,2024-10-01,22,18.0,77.6,1272.0,681.2,0
744,2024-10-01 23:00:00,2024-10-01,23,15.0,72.9,3324.0,746.5,0
745,2024-10-02 00:00:00,2024-10-02,0,14.1,80.7,1111.0,685.3,0
746,2024-10-02 01:00:00,2024-10-02,1,14.4,76.3,3238.0,740.3,0
747,2024-10-02 02:00:00,2024-10-02,2,16.3,75.6,0.0,716.5,0
748,2024-10-02 03:00:00,2024-10-02,3,15.4,63.9,2489.0,706.4,0
749,2024-10-02 04:00:00,2024-10-02,4,28.4,83.4,0.0,654.9,1
750,2024-10-02 05:00:00,2024-10-02,5,19.7,66.8,0.0,628.9,0
751,2024-10-02 06:00:00,2024-10-02,6,20.7,65.3,222.0,611.3,0
752,2024-10-02 07:00:00,2024-10-02,7,23.9,56.0,7622.0,582.9,0
753,2024-10-02 08:00:00,2024-10-02,8,26.7,55.5,17784.0,534.8,0
754,2024-10-02 09:00:00,2024-10-02,9,29.3,58.0,21081.0,538.8,0
755,2024-10-02 10:00:00,2024-10-02,10,30.7,56.9,25581.0,418.9,0
756,2024-10-02 11:00:00,2024-10-02,11,30.9,59.6,31444.0,465.2,0
757,2024-10-02 12:00:00,2024-10-02,12,29.1,61.7,33647.0,442.9,0
758,2024-10-02 13:00:00,2024-10-02,13,31.7,52.4,30156.0,460.2,0
759,2024-10-02 14:00:00,2024-10-02,14,30.1,57.1,29838.0,480.6,0
760,2024-10-02 15:00:00,2024-10-02,15,28.6,56.4,20178.0,485.0,0
761,2024-10-02 16:00:00,2024-10-02,16,10.0,61.9,15622.0,535.4,1
762,2024-10-02 17:00:00,2024-10-02,17,23.1,52.9,7595.0,606.5,0
763,2024-10-02 18:00:00,2024-10-02,18,23.9,62.3,0.0,578.4,0
764,2024-10-02 19:00:00,2024-10-02,19,15.9,70.5,144.0,653.0,0
765,2024-10-02 20:00:00,2024-10-02,20,19.9,71.0,3263.0,693.7,0
766,2024-10-02 21:00:00,2024-10-02,21,13.3,67.6,0.0,722.5,0
767,2024-10-02 22:00:00,2024-10-02,22,14.3,67.4,0.0,712.0,0
768,2024-10-02 23:00:00,2024-10-02,23,16.0,70.2,0.0,708.3,0
769,2024-10-03 00:00:00,2024-10-03,0,12.9,72.1,0.0,686.3,0
770,2024-10-03 01:00:00,2024-10-03,1,15.8,69.1,1520.0,790.8,0
771,2024-10-03 02:00:00,2024-10-03,2,15.7,70.4,0.0,750.4,0
772,2024-10-03 03:00:00,2024-10-03,3,16.5,78.1,0.0,695.8,0
773,2024-10-03 04:00:00,2024-10-03,4,17.5,64.4,1629.0,740.6,0
774,2024-10-03 05:00:00,2024-10-03,5,19.2,64.2,3300.0,617.3,0
775,2024-10-03 06:00:00,2024-10-03,6,22.8,64.7,0.0,573.2,0
776,2024-10-03 07:00:00,2024-10-03,7,24.6,62.9,10554.0,529.8,0
777,2024-10-03 08:00:00,2024-10-03,8,23.8,55.4,17093.0,547.8,0
778,2024-10-03 09:00:00,2024-10-03,9,27.3,49.0,23077.0,526.8,0
779,2024-10-03 10:00:00,2024-10-03,10,30.9,64.4,26825.0,516.8,0
780,2024-10-03 11:00:00,2024-10-03,11,31.4,46.3,29318.0,483.8,0
781,2024-10-03 12:00:00,2024-10-03,12,27.4,54.6,30035.0,409.7,0
782,2024-10-03 13:00:00,2024-10-03,13,28.4,54.8,27772.0,464.6,0
783,2024-10-03 14:00:00,2024-10-03,14,28.7,57.8,28051.0,483.5,0
784,2024-10-03 15:00:00,2024-10-03,15,30.6,45.5,21407.0,484.2,0
785,2024-10-03 16:00:00,2024-10-03,16,27.0,51.0,15807.0,501.8,0
786,2024-10-03 17:00:00,2024-10-03,17,24.5,67.7,5826.0,558.8,0
787,2024-10-03 18:00:00,2024-10-03,18,23.0,70.5,0.0,581.5,0
788,2024-10-03 19:00:00,2024-10-03,19,22.0,69.4,0.0,649.0,0
789,2024-10-03 20:00:00,2024-10-03,20,31.3,76.1,642.0,670.1,1
790,2024-10-03 21:00:00,2024-10-03,21,14.1,66.8,1505.0,716.8,0
791,2024-10-03 22:00:00,2024-10-03,22,16.7,69.8,1050.0,774.8,0
792,2024-10-03 23:00:00,2024-10-03,23,14.8,71.3,538.0,752.2,0
793,2024-10-04 00:00:00,2024-10-04,0,15.4,74.2,1280.0,742.5,0
794,2024-10-04 01:00:00,2024-10-04,1,15.5,78.3,0.0,778.0,0
795,2024-10-04 02:00:00,2024-10-04,2,14.4,75.2,0.0,741.0,0
796,2024-10-04 03:00:00,2024-10-04,3,20.9,72.3,0.0,645.5,0
797,2024-10-04 04:00:00,2024-10-04,4,19.5,63.3,4928.0,684.8,0
798,2024-10-04 05:00:00,2024-10-04,5,23.0,71.5,1658.0,666.5,0
799,2024-10-04 06:00:00,2024-10-04,6,23.3,64.4,0.0,592.0,0
800,2024-10-04 07:00:00,2024-10-04,7,21.8,64.1,4502.0,549.1,0
801,2024-10-04 08:00:00,2024-10-04,8,27.4,61.6,12761.0,554.4,0
802,2024-10-04 09:00:00,2024-10-04,9,29.0,64.7,21263.0,469.4,0
803,2024-10-04 10:00:00,2024-10-04,10,26.9,61.0,28116.0,486.7,0
804,2024-10-04 11:00:00,2024-10-04,11,30.0,56.4,28882.0,445.0,0
805,2024-10-04 12:00:00,2024-10-04,12,31.4,51.8,28599.0,470.4,0
806,2024-10-04 13:00:00,2024-10-04,13,29.6,55.3,27631.0,435.9,0
807,2024-10-04 14:00:00,2024-10-04,14,29.6,60.9,28032.0,456.3,0
808,2024-10-04 15:00:00,2024-10-04,15,27.8,64.2,22321.0,483.4,0
809,2024-10-04 16:00:00,2024-10-04,16,27.1,53.7,15495.0,480.0,0
810,2024-10-04 17:00:00,2024-10-04,17,20.5,71.4,9434.0,506.0,0
811,2024-10-04 18:00:00,2024-10-04,18,22.1,60.4,3373.0,589.7,0
812,2024-10-04 19:00:00,2024-10-04,19,20.1,66.4,0.0,619.9,0
813,2024-10-04 20:00:00,2024-10-04,20,18.0,63.8,0.0,676.0,0
814,2024-10-04 21:00:00,2024-10-04,21,19.7,70.3,0.0,695.6,0
815,2024-10-04 22:00:00,2024-10-04,22,16.2,71.7,0.0,769.3,0
816,2024-10-04 23:00:00,2024-10-04,23,14.9,70.8,0.0,717.5,0
817,2024-10-05 00:00:00,2024-10-05,0,25.4,88.3,2125.0,747.8,1
818,2024-10-05 01:00:00,2024-10-05,1,12.7,69.2,1295.0,776.2,0
819,2024-10-05 02:00:00,2024-10-05,2,15.3,74.6,198.0,713.0,0
820,2024-10-05 03:00:00,2024-10-05,3,16.6,68.3,0.0,728.7,0
821,2024-10-05 04:00:00,2024-10-05,4,17.7,69.1,321.0,726.9,0
822,2024-10-05 05:00:00,2024-10-05,5,19.4,63.5,0.0,614.4,0
823,2024-10-05 06:00:00,2024-10-05,6,23.3,66.4,2525.0,626.3,0
824,2024-10-05 07:00:00,2024-10-05,7,24.3,52.7,8082.0,542.4,0
825,2024-10-05 08:00:00,2024-10-05,8,26.5,68.3,15450.0,494.5,0
826,2024-10-05 09:00:00,2024-10-05,9,29.6,59.7,18943.0,445.7,0
827,2024-10-05 10:00:00,2024-10-05,10,27.9,60.5,25378.0,472.5,0
828,2024-10-05 11:00:00,2024-10-05,11,27.2,52.1,29815.0,421.4,0
829,2024-10-05 12:00:00,2024-10-05,12,16.4,50.7,27548.0,488.6,1
830,2024-10-05 13:00:00,2024-10-05,13,28.4,66.7,28499.0,455.4,0
831,2024-10-05 14:00:00,2024-10-05,14,31.9,54.3,27324.0,452.9,0
832,2024-10-05 15:00:00,2024-10-05,15,29.1,51.3,20599.0,530.0,0
833,2024-10-05 16:00:00,2024-10-05,16,25.6,69.7,12106.0,523.2,0
834,2024-10-05 17:00:00,2024-10-05,17,24.5,63.3,13302.0,543.4,0
835,2024-10-05 18:00:00,2024-10-05,18,25.1,63.0,0.0,679.1,0
836,2024-10-05 19:00:00,2024-10-05,19,20.8,66.7,734.0,634.8,0
837,2024-10-05 20:00:00,2024-10-05,20,16.9,70.6,0.0,667.6,0
838,2024-10-05 21:00:00,2024-10-05,21,15.8,75.5,0.0,671.3,0
839,2024-10-05 22:00:00,2024-10-05,22,16.4,60.5,0.0,758.6,0
840,2024-10-05 23:00:00,2024-10-05,23,12.8,78.3,1863.0,766.8,0
841,2024-10-06 00:00:00,2024-10-06,0,12.8,71.1,1795.0,783.9,0
842,2024-10-06 01:00:00,2024-10-06,1,28.8,66.6,0.0,707.5,1
843,2024-10-06 02:00:00,2024-10-06,2,15.2,79.0,623.0,703.3,0
844,2024-10-06 03:00:00,2024-10-06,3,16.7,72.4,0.0,706.8,0
845,2024-10-06 04:00:00,2024-10-06,4,16.9,76.4,1208.0,658.6,0
846,2024-10-06 05:00:00,2024-10-06,5,17.5,73.0,459.0,637.4,0
847,2024-10-06 06:00:00,2024-10-06,6,23.8,59.8,0.0,631.6,0
848,2024-10-06 07:00:00,2024-10-06,7,25.9,65.3,6139.0,572.1,0
849,2024-10-06 08:00:00,2024-10-06,8,28.0,57.3,17264.0,528.4,0
850,2024-10-06 09:00:00,2024-10-06,9,28.5,54.6,22162.0,537.9,0
851,2024-10-06 10:00:00,2024-10-06,10,29.9,51.8,27234.0,482.1,0
852,2024-10-06 11:00:00,2024-10-06,11,29.4,59.2,28722.0,457.5,0
853,2024-10-06 12:00:00,2024-10-06,12,30.6,54.4,28818.0,458.6,0
854,2024-10-06 13:00:00,2024-10-06,13,31.3,58.4,26363.0,400.2,0
855,2024-10-06 14:00:00,2024-10-06,14,27.9,55.7,28289.0,465.5,0
856,2024-10-06 15:00:00,2024-10-06,15,28.0,51.0,18463.0,453.5,0
857,2024-10-06 16:00:00,2024-10-06,16,25.6,65.5,13864.0,557.3,0
858,2024-10-06 17:00:00,2024-10-06,17,25.6,63.1,8561.0,567.6,0
859,2024-10-06 18:00:00,2024-10-06,18,26.4,71.2,439.0,590.7,0
860,2024-10-06 19:00:00,2024-10-06,19,21.4,62.5,0.0,658.9,0
861,2024-10-06 20:00:00,2024-10-06,20,16.7,76.0,0.0,657.4,0
862,2024-10-06 21:00:00,2024-10-06,21,16.4,73.0,0.0,728.1,0
863,2024-10-06 22:00:00,2024-10-06,22,15.8,73.9,316.0,753.6,0
864,2024-10-06 23:00:00,2024-10-06,23,13.3,77.5,0.0,782.8,0
865,2024-10-07 00:00:00,2024-10-07,0,14.8,66.3,0.0,740.1,0
866,2024-10-07 01:00:00,2024-10-07,1,13.5,80.4,0.0,770.8,0
867,2024-10-07 02:00:00,2024-10-07,2,16.0,82.4,0.0,724.9,0
868,2024-10-07 03:00:00,2024-10-07,3,17.3,77.1,0.0,716.3,0
869,2024-10-07 04:00:00,2024-10-07,4,19.0,68.9,0.0,645.4,0
870,2024-10-07 05:00:00,2024-10-07,5,19.5,69.3,223.0,674.4,0
871,2024-10-07 06:00:00,2024-10-07,6,36.8,66.7,0.0,606.6,1
872,2024-10-07 07:00:00,2024-10-07,7,25.4,63.2,10128.0,631.5,0
873,2024-10-07 08:00:00,2024-10-07,8,27.9,64.7,15261.0,520.8,0
874,2024-10-07 09:00:00,2024-10-07,9,27.2,51.2,21061.0,443.4,0
875,2024-10-07 10:00:00,2024-10-07,10,29.7,53.7,32134.0,510.9,0
876,2024-10-07 11:00:00,2024-10-07,11,29.4,50.3,26298.0,468.1,0
877,2024-10-07 12:00:00,2024-10-07,12,29.5,59.8,31988.0,491.2,0
878,2024-10-07 13:00:00,2024-10-07,13,29.0,57.7,30243.0,440.9,0
879,2024-10-07 14:00:00,2024-10-07,14,28.3,64.4,26436.0,489.2,0
880,2024-10-07 15:00:00,2024-10-07,15,27.0,51.8,20074.0,490.2,0
881,2024-10-07 16:00:00,2024-10-07,16,24.0,54.4,16342.0,543.1,0
882,2024-10-07 17:00:00,2024-10-07,17,23.1,60.5,9054.0,589.0,0
883,2024-10-07 18:00:00,2024-10-07,18,23.0,60.9,0.0,639.8,0
884,2024-10-07 19:00:00,2024-10-07,19,18.6,68.6,2125.0,627.6,0
885,2024-10-07 20:00:00,2024-10-07,20,21.1,71.5,1175.0,717.4,0
886,2024-10-07 21:00:00,2024-10-07,21,6.2,93.3,0.0,701.8,1
887,2024-10-07 22:00:00,2024-10-07,22,18.9,78.1,1939.0,744.0,0
888,2024-10-07 23:00:00,2024-10-07,23,14.6,75.6,778.0,744.9,0
889,2024-10-08 00:00:00,2024-10-08,0,12.5,81.4,4411.0,786.0,0
890,2024-10-08 01:00:00,2024-10-08,1,16.4,72.6,978.0,731.2,0
891,2024-10-08 02:00:00,2024-10-08,2,14.3,77.0,2118.0,735.8,0
892,2024-10-08 03:00:00,2024-10-08,3,15.3,71.3,1046.0,702.2,0
893,2024-10-08 04:00:00,2024-10-08,4,18.1,74.2,444.0,662.6,0
894,2024-10-08 05:00:00,2024-10-08,5,19.5,53.4,0.0,678.1,0
895,2024-10-08 06:00:00,2024-10-08,6,23.3,53.8,0.0,634.2,0
896,2024-10-08 07:00:00,2024-10-08,7,23.3,57.6,8054.0,569.6,0
897,2024-10-08 08:00:00,2024-10-08,8,26.7,58.3,21029.0,543.8,0
898,2024-10-08 09:00:00,2024-10-08,9,27.0,45.9,21839.0,547.4,0
899,2024-10-08 10:00:00,2024-10-08,10,28.5,58.9,25636.0,429.3,0
900,2024-10-08 11:00:00,2024-10-08,11,32.4,61.8,28355.0,491.9,0
901,2024-10-08 12:00:00,2024-10-08,12,30.7,56.4,28889.0,450.7,0
902,2024-10-08 13:00:00,2024-10-08,13,30.4,57.8,30311.0,453.2,0
903,2024-10-08 14:00:00,2024-10-08,14,27.2,55.3,21038.0,419.8,0
904,2024-10-08 15:00:00,2024-10-08,15,28.3,51.6,22195.0,523.6,0
905,2024-10-08 16:00:00,2024-10-08,16,27.0,64.5,14062.0,525.9,0
906,2024-10-08 17:00:00,2024-10-08,17,26.1,72.7,6017.0,590.1,0
907,2024-10-08 18:00:00,2024-10-08,18,24.9,62.4,0.0,546.0,0
908,2024-10-08 19:00:00,2024-10-08,19,21.2,71.7,0.0,647.4,0
909,2024-10-08 20:00:00,2024-10-08,20,18.1,73.7,259.0,615.4,0
910,2024-10-08 21:00:00,2024-10-08,21,18.4,70.1,0.0,692.9,0
911,2024-10-08 22:00:00,2024-10-08,22,15.9,74.8,613.0,730.0,0
912,2024-10-08 23:00:00,2024-10-08,23,14.2,66.5,0.0,771.6,0
913,2024-10-09 00:00:00,2024-10-09,0,17.0,75.4,3485.0,811.6,0
914,2024-10-09 01:00:00,2024-10-09,1,12.3,75.8,173.0,732.2,0
915,2024-10-09 02:00:00,2024-10-09,2,14.6,73.5,2409.0,735.4,0
916,2024-10-09 03:00:00,2024-10-09,3,17.9,70.7,904.0,669.8,0
917,2024-10-09 04:00:00,2024-10-09,4,16.8,65.8,626.0,678.9,0
918,2024-10-09 05:00:00,2024-10-09,5,20.7,64.2,1412.0,674.5,0
919,2024-10-09 06:00:00,2024-10-09,6,22.7,69.0,151.0,569.3,0
920,2024-10-09 07:00:00,2024-10-09,7,28.2,60.7,9055.0,560.8,0
921,2024-10-09 08:00:00,2024-10-09,8,27.8,67.7,13530.0,475.3,0
922,2024-10-09 09:00:00,2024-10-09,9,27.8,53.2,19913.0,512.2,0
923,2024-10-09 10:00:00,2024-10-09,10,30.5,59.7,25307.0,474.2,0
924,2024-10-09 11:00:00,2024-10-09,11,30.5,62.5,30143.0,441.6,0
925,2024-10-09 12:00:00,2024-10-09,12,30.0,52.2,31264.0,431.3,0
926,2024-10-09 13:00:00,2024-10-09,13,29.8,60.6,29361.0,491.1,0
927,2024-10-09 14:00:00,2024-10-09,14,30.8,50.5,25776.0,499.8,0
928,2024-10-09 15:00:00,2024-10-09,15,28.3,49.2,21453.0,468.8,0
929,2024-10-09 16:00:00,2024-10-09,16,38.8,56.6,20102.0,544.5,1
930,2024-10-09 17:00:00,2024-10-09,17,25.7,60.6,11145.0,605.2,0
931,2024-10-09 18:00:00,2024-10-09,18,23.4,62.6,656.0,575.8,0
932,2024-10-09 19:00:00,2024-10-09,19,17.7,77.8,885.0,606.7,0
933,2024-10-09 20:00:00,2024-10-09,20,18.4,67.1,11.0,699.1,0
934,2024-10-09 21:00:00,2024-10-09,21,17.0,77.5,0.0,683.6,0
935,2024-10-09 22:00:00,2024-10-09,22,14.6,67.2,1099.0,702.6,0
936,2024-10-09 23:00:00,2024-10-09,23,16.1,73.6,0.0,772.1,0
937,2024-10-10 00:00:00,2024-10-10,0,14.9,67.6,0.0,744.7,0
938,2024-10-10 01:00:00,2024-10-10,1,14.0,77.6,394.0,721.7,0
939,2024-10-10 02:00:00,2024-10-10,2,18.9,75.6,0.0,784.5,0
940,2024-10-10 03:00:00,2024-10-10,3,20.3,73.8,1402.0,728.1,0
941,2024-10-10 04:00:00,2024-10-10,4,18.4,67.1,0.0,723.3,0
942,2024-10-10 05:00:00,2024-10-10,5,20.5,63.8,0.0,658.3,0
943,2024-10-10 06:00:00,2024-10-10,6,23.5,58.1,0.0,608.0,0
944,2024-10-10 07:00:00,2024-10-10,7,23.5,65.4,7434.0,589.4,0
945,2024-10-10 08:00:00,2024-10-10,8,24.5,50.5,16266.0,601.7,0
946,2024-10-10 09:00:00,2024-10-10,9,29.0,66.3,23480.0,478.4,0
947,2024-10-10 10:00:00,2024-10-10,10,29.0,55.3,25658.0,489.9,0
948,2024-10-10 11:00:00,2024-10-10,11,31.8,57.1,32857.0,493.7,0
949,2024-10-10 12:00:00,2024-10-10,12,31.2,57.6,30026.0,438.7,0
950,2024-10-10 13:00:00,2024-10-10,13,32.0,49.5,30188.0,437.4,0
951,2024-10-10 14:00:00,2024-10-10,14,28.2,51.4,29590.0,465.7,0
952,2024-10-10 15:00:00,2024-10-10,15,26.1,53.4,20250.0,451.8,0
953,2024-10-10 16:00:00,2024-10-10,16,25.4,55.9,13626.0,490.1,0
954,2024-10-10 17:00:00,2024-10-10,17,24.1,60.8,5741.0,585.5,0
955,2024-10-10 18:00:00,2024-10-10,18,24.8,66.8,71.0,589.7,0
956,2024-10-10 19:00:00,2024-10-10,19,18.9,66.2,2498.0,668.3,0
957,2024-10-10 20:00:00,2024-10-10,20,17.0,69.1,1456.0,694.9,0
958,2024-10-10 21:00:00,2024-10-10,21,17.9,73.8,3159.0,693.4,0
959,2024-10-10 22:00:00,2024-10-10,22,15.9,68.6,0.0,739.7,0
960,2024-10-10 23:00:00,2024-10-10,23,13.9,74.4,3235.0,791.7,0
961,2024-10-11 00:00:00,2024-10-11,0,18.1,83.2,4806.0,763.1,0
962,2024-10-11 01:00:00,2024-10-11,1,17.1,74.9,252.0,728.4,0
963,2024-10-11 02:00:00,2024-10-11,2,14.3,74.9,3022.0,665.9,0
964,2024-10-11 03:00:00,2024-10-11,3,19.2,69.6,0.0,749.0,0
965,2024-10-11 04:00:00,2024-10-11,4,19.2,66.7,0.0,649.3,0
966,2024-10-11 05:00:00,2024-10-11,5,23.5,73.4,1149.0,573.2,0
967,2024-10-11 06:00:00,2024-10-11,6,20.8,66.3,2103.0,617.1,0
968,2024-10-11 07:00:00,2024-10-11,7,25.9,62.7,10273.0,573.0,0
969,2024-10-11 08:00:00,2024-10-11,8,27.9,64.1,12867.0,526.5,0
970,2024-10-11 09:00:00,2024-10-11,9,27.9,63.1,22140.0,488.3,0
971,2024-10-11 10:00:00,2024-10-11,10,30.2,52.8,27313.0,420.8,0
972,2024-10-11 11:00:00,2024-10-11,11,30.6,63.8,30875.0,440.9,0
973,2024-10-11 12:00:00,2024-10-11,12,32.4,53.5,26046.0,414.5,0
974,2024-10-11 13:00:00,2024-10-11,13,30.5,50.4,26136.0,497.5,0
975,2024-10-11 14:00:00,2024-10-11,14,28.8,59.7,27269.0,443.2,0
976,2024-10-11 15:00:00,2024-10-11,15,27.7,54.5,24449.0,478.8,0
977,2024-10-11 16:00:00,2024-10-11,16,26.5,50.9,14880.0,484.9,0
978,2024-10-11 17:00:00,2024-10-11,17,26.6,63.0,12007.0,554.3,0
979,2024-10-11 18:00:00,2024-10-11,18,23.5,68.3,0.0,598.7,0
980,2024-10-11 19:00:00,2024-10-11,19,18.1,81.4,1672.0,651.4,0
